  [2022-01-28 16:44:59,984], , [restartedMain], otp-manager-service, INFO  ConfigServicePropertySourceLocator getRemoteEnvironment | Fetching config from server at : http://localhost:8888/config
  [2022-01-28 16:45:00,987], , [restartedMain], otp-manager-service, INFO  ConfigServicePropertySourceLocator log | Located environment: name=otp-manager-service, profiles=[dev], label=null, version=null, state=null
  [2022-01-28 16:45:00,988], , [restartedMain], otp-manager-service, INFO  PropertySourceBootstrapConfiguration initialize | Located property source: CompositePropertySource {name='configService', propertySources=[MapPropertySource {name='file:///D:/git-localconfig-repo/application-dev.properties'}]}
  [2022-01-28 16:45:01,007], , [restartedMain], otp-manager-service, INFO  OtpManagerApplication logStartupProfileInfo | The following profiles are active: dev
  [2022-01-28 16:45:01,513], , [restartedMain], otp-manager-service, INFO  RepositoryConfigurationDelegate registerRepositoriesIn | Bootstrapping Spring Data JPA repositories in DEFAULT mode.
  [2022-01-28 16:45:01,555], , [restartedMain], otp-manager-service, INFO  RepositoryConfigurationDelegate registerRepositoriesIn | Finished Spring Data repository scanning in 41ms. Found 5 JPA repository interfaces.
  [2022-01-28 16:45:01,752], , [restartedMain], otp-manager-service, INFO  GenericScope setSerializationId | BeanFactory id=9427c13f-05ea-3150-8ff5-03f3e3fb3c35
  [2022-01-28 16:45:01,813], , [restartedMain], otp-manager-service, INFO  PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization | Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
  [2022-01-28 16:45:01,830], , [restartedMain], otp-manager-service, INFO  PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization | Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$c4317c49] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
  [2022-01-28 16:45:02,174], , [restartedMain], otp-manager-service, WARN  Registry log | The MBean registry cannot be disabled because it has already been initialised
  [2022-01-28 16:45:02,287], , [restartedMain], otp-manager-service, INFO  TomcatWebServer initialize | Tomcat initialized with port(s): 7076 (http)
  [2022-01-28 16:45:02,289], , [restartedMain], otp-manager-service, INFO  Http11NioProtocol log | Initializing ProtocolHandler ["http-nio-7076"]
  [2022-01-28 16:45:02,290], , [restartedMain], otp-manager-service, INFO  StandardService log | Starting service [Tomcat]
  [2022-01-28 16:45:02,291], , [restartedMain], otp-manager-service, INFO  StandardEngine log | Starting Servlet engine: [Apache Tomcat/9.0.29]
  [2022-01-28 16:45:02,330], , [restartedMain], otp-manager-service, INFO  [/OTPManager] log | Initializing Spring embedded WebApplicationContext
  [2022-01-28 16:45:02,331], , [restartedMain], otp-manager-service, INFO  ContextLoader prepareWebApplicationContext | Root WebApplicationContext: initialization completed in 1320 ms
  [2022-01-28 16:45:02,679], , [restartedMain], otp-manager-service, INFO  LogHelper logPersistenceUnitInformation | HHH000204: Processing PersistenceUnitInfo [name: default]
  [2022-01-28 16:45:02,692], , [restartedMain], otp-manager-service, INFO  Dialect <init> | HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
  [2022-01-28 16:45:02,866], , [restartedMain], otp-manager-service, INFO  HikariDataSource getConnection | HikariPool-3 - Starting...
  [2022-01-28 16:45:04,208], , [restartedMain], otp-manager-service, INFO  HikariDataSource getConnection | HikariPool-3 - Start completed.
  [2022-01-28 16:45:19,079], , [restartedMain], otp-manager-service, INFO  JtaPlatformInitiator initiateService | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
  [2022-01-28 16:45:19,083], , [restartedMain], otp-manager-service, INFO  LocalContainerEntityManagerFactoryBean buildNativeEntityManagerFactory | Initialized JPA EntityManagerFactory for persistence unit 'default'
  [2022-01-28 16:45:19,306], , [restartedMain], otp-manager-service, WARN  OptionalLiveReloadServer startServer | Unable to start LiveReload server
  [2022-01-28 16:45:19,677], , [restartedMain], otp-manager-service, INFO  LoggingAspect profileAllMethods | Start of OtpManagerConfig.getRestTemplate
  [2022-01-28 16:45:19,682], , [restartedMain], otp-manager-service, INFO  LoggingAspect profileAllMethods | END of OtpManagerConfig.getRestTemplate
  [2022-01-28 16:45:19,683], , [restartedMain], otp-manager-service, INFO  LoggingAspect profileAllMethods | Execution time of OtpManagerConfig.getRestTemplate :: 5 ms
  [2022-01-28 16:45:20,069], , [restartedMain], otp-manager-service, WARN  JpaBaseConfiguration$JpaWebConfiguration openEntityManagerInViewInterceptor | spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
  [2022-01-28 16:45:20,771], , [restartedMain], otp-manager-service, INFO  ThreadPoolTaskExecutor initialize | Initializing ExecutorService 'applicationTaskExecutor'
  [2022-01-28 16:45:21,666], , [restartedMain], otp-manager-service, INFO  Http11NioProtocol log | Starting ProtocolHandler ["http-nio-7076"]
  [2022-01-28 16:45:21,683], , [restartedMain], otp-manager-service, INFO  TomcatWebServer start | Tomcat started on port(s): 7076 (http) with context path '/OTPManager'
  [2022-01-28 16:45:21,685], , [restartedMain], otp-manager-service, INFO  OtpManagerApplication logStarted | Started OtpManagerApplication in 22.168 seconds (JVM running for 4117.478)
  [2022-01-28 16:45:21,686], , [restartedMain], otp-manager-service, INFO  ConditionEvaluationDeltaLoggingListener onApplicationEvent | Condition evaluation unchanged
  [2022-01-28 17:17:55,338], , [HikariPool-3 housekeeper], otp-manager-service, WARN  HikariPool run | HikariPool-3 - Thread starvation or clock leap detected (housekeeper delta=2m49s878ms307µs100ns).
  [2022-01-28 19:15:34,813], , [HikariPool-3 housekeeper], otp-manager-service, WARN  HikariPool run | HikariPool-3 - Thread starvation or clock leap detected (housekeeper delta=12m36s682ms245µs200ns).
  [2022-01-28 20:22:21,436], , [HikariPool-3 housekeeper], otp-manager-service, WARN  HikariPool run | HikariPool-3 - Thread starvation or clock leap detected (housekeeper delta=1h3m16s508ms60µs100ns).
  [2022-01-28 20:29:10,576], , [RMI TCP Connection(218)-127.0.0.1], otp-manager-service, INFO  SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin shutdown | Application shutdown requested.
  [2022-01-28 20:29:11,073], , [RMI TCP Connection(218)-127.0.0.1], otp-manager-service, INFO  ThreadPoolTaskExecutor shutdown | Shutting down ExecutorService 'applicationTaskExecutor'
  [2022-01-28 20:29:11,105], , [RMI TCP Connection(218)-127.0.0.1], otp-manager-service, INFO  LocalContainerEntityManagerFactoryBean destroy | Closing JPA EntityManagerFactory for persistence unit 'default'
  [2022-01-28 20:29:11,282], , [RMI TCP Connection(218)-127.0.0.1], otp-manager-service, INFO  HikariDataSource close | HikariPool-3 - Shutdown initiated...
